ID,Smiles,IC50 (nM),canonical_smiles,Molecular Weight,LogP,num_H_acceptors,num_H_Donors
50272085,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2CCC(Oc2c1)C(O)=O,1500.0,CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)OC(C(=O)O)CC2,462.54200000000026,6.057500000000006,5,1
50434857,CCOC(=O)N1CCc2c(C1)sc(NC(=O)Cc1ccc(OC)cc1)c2C(=O)Nc1ccc(cc1)C(=O)OC,1500.0,CCOC(=O)N1CCc2c(sc(NC(=O)Cc3ccc(OC)cc3)c2C(=O)Nc2ccc(C(=O)OC)cc2)C1,551.6210000000002,4.491400000000004,8,2
51335549,CC(=O)Nc1ccc(cc1)S(=O)(=O)NC(=O)C(C)(C)Oc1ccc(CCOc2ccc(cc2)\N=N\c2ccccc2)cc1,1500.0,CC(=O)Nc1ccc(S(=O)(=O)NC(=O)C(C)(C)Oc2ccc(CCOc3ccc(/N=N/c4ccccc4)cc3)cc2)cc1,600.6970000000003,6.344400000000006,8,2
50303148,CCCc1cc2c(OC)noc2c(CCC)c1OC(C)(C)C(O)=O,1510.0,CCCc1cc2c(OC)noc2c(CCC)c1OC(C)(C)C(=O)O,335.40000000000003,3.9834000000000023,5,1
51335563,CC(C)(Oc1ccc(CCOc2ccc(NC(=O)Nc3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccccc1,1520.0,CC(C)(Oc1ccc(CCOc2ccc(NC(=O)Nc3ccccc3)cc2)cc1)C(=O)NS(=O)(=O)c1ccccc1,573.6710000000002,5.614600000000005,6,3
50935547,CC(C)=CCC\C(C)=C\Cc1c(O)cc(\C=C\c2ccccc2)cc1O,1520.0,CC(C)=CCC/C(C)=C/Cc1c(O)cc(/C=C/c2ccccc2)cc1O,348.48600000000005,6.503400000000008,2,2
50386088,CC(C)(C)c1ccc(COc2ccc(CSc3ccc(OCC(O)=O)c4CCCc34)cc2)cc1,1540.0,CC(C)(C)c1ccc(COc2ccc(CSc3ccc(OCC(=O)O)c4c3CCC4)cc2)cc1,476.6380000000003,6.807500000000007,4,1
50939013,Cc1oc(nc1CCOc1ccc(C[C@@](C)(Oc2ccccc2)C(O)=O)cc1)-c1ccccc1,1545.25,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@@](C)(Oc2ccccc2)C(=O)O)cc1,457.5260000000002,5.736320000000005,5,1
50514843,COC(=O)N(CC(O)=O)Cc1ccc(F)c(OCc2nc(oc2C)-c2ccc(Cl)cc2)c1,1563.0,COC(=O)N(CC(=O)O)Cc1ccc(F)c(OCc2nc(-c3ccc(Cl)cc3)oc2C)c1,462.8610000000002,4.674520000000004,6,1
50939257,OC(=O)c1cc(ccc1NC(=O)c1cccc(c1)S(=O)(=O)N1CCc2ccccc2C1)C(F)(F)F,1584.89,O=C(Nc1ccc(C(F)(F)F)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,504.4860000000003,4.402900000000003,4,2
50939424,COc1ccc2ccn(c2c1)S(=O)(=O)c1cccc(c1)C(=O)Nc1ccc(Cl)cc1C(O)=O,1584.89,COc1ccc2ccn(S(=O)(=O)c3cccc(C(=O)Nc4ccc(Cl)cc4C(=O)O)c3)c2c1,484.91700000000014,4.490800000000003,6,2
50939146,Cc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)n2ccc3cccc(C)c23)c(c1)C(O)=O,1584.89,Cc1ccc(NC(=O)c2cccc(S(=O)(=O)n3ccc4cccc(C)c43)c2)c(C(=O)O)c1,448.5000000000002,4.445640000000003,5,2
50939124,Cc1cc(Oc2cccc(CNC(=O)c3ccc(cc3Br)C(F)(F)F)c2)ccc1OC(C)(C)C(O)=O,1592.21,Cc1cc(Oc2cccc(CNC(=O)c3ccc(C(F)(F)F)cc3Br)c2)ccc1OC(C)(C)C(=O)O,566.3700000000001,6.740620000000004,4,2
50310813,C[C@@]1(CCc2ccc(OCCCOc3ccc(cc3Cl)C3CCC4(CC4)CC3)cc2O1)C(O)=O,1600.0,C[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCC5(CC4)CC5)cc3Cl)cc2O1,485.0200000000004,6.794000000000007,4,1
50510289,CCCCC\C=C(/CCCCCCCCCCC(O)=O)[N+]([O-])=O,1600.0,CCCCC/C=C(\CCCCCCCCCCC(=O)O)[N+](=O)[O-],327.465,5.712900000000005,3,1
50311893,CCC(=O)c1cc(Cl)c(OC(C(O)=O)c2ccccc2)c(Cl)c1,1600.0,CCC(=O)c1cc(Cl)c(OC(C(=O)O)c2ccccc2)c(Cl)c1,353.201,4.790800000000003,3,1
50449765,Cc1oc(nc1CCOc1cccc(c1)-c1nn(nc1C(O)=O)-c1ccccc1)-c1ccccc1,1610.0,Cc1oc(-c2ccccc2)nc1CCOc1cccc(-c2nn(-c3ccccc3)nc2C(=O)O)c1,466.4970000000001,5.217420000000004,7,1
50289978,CCC(Oc1cccc(Cc2c(C)n(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc23)c1)C(O)=O,1640.0,CCC(Oc1cccc(Cc2c(C)n(C(=O)c3ccc(OC)cc3)c3ccc(OC(F)(F)F)cc23)c1)C(=O)O,541.5220000000002,6.378220000000005,6,1
